track_name; track_id; album_name; album_id; artist_name; artist_id; release_date; length; popularity; acousticness; danceability; energy; instrumentalness; liveness; loudness; speechiness; tempo; time_signature; 
Espaço Show Luz Do Solo; 4z1NP9aXlY40uPvUfO6vP5; Do Lado Do Avesso Cássia Eller SOLO Deluxe Edition; 1c2JLlmYp2BZhWp7HAY1cA; Cássia Eller; 10naVTwNjE50daQVrN0bXh; 2012-01-01; 175920; 19; 0.903; 0.512; 0.163; 0.000111; 0.6; -14.068; 0.0644; 141.71; 4; 
Eu Sei Show Luz Do Solo; 7EFQJLnW3WUpTbXGIlVK3o; Do Lado Do Avesso Cássia Eller SOLO Deluxe Edition; 1c2JLlmYp2BZhWp7HAY1cA; Cássia Eller; 10naVTwNjE50daQVrN0bXh; 2012-01-01; 157960; 30; 0.85; 0.353; 0.45; 0; 0.537; -10.268; 0.0292; 93.529; 4; 
Luz Dos Olhos Show Luz Do Solo; 4AIl0rRtSMza7xiNJw3v9d; Do Lado Do Avesso Cássia Eller SOLO Deluxe Edition; 1c2JLlmYp2BZhWp7HAY1cA; Cássia Eller; 10naVTwNjE50daQVrN0bXh; 2012-01-01; 270106; 18; 0.866; 0.489; 0.318; 4.6e-06; 0.163; -10.015; 0.0253; 93.488; 4; 
Do Lado Do Avesso Instrumental Show Luz Do Solo; 0aQMV8S4G3wMjsb7FrSt6e; Do Lado Do Avesso Cássia Eller SOLO Deluxe Edition; 1c2JLlmYp2BZhWp7HAY1cA; Cássia Eller; 10naVTwNjE50daQVrN0bXh; 2012-01-01; 128026; 9; 0.81; 0.697; 0.219; 0.949; 0.411; -17.802; 0.0771; 134.765; 3; 
1º De Julho Show Luz Do Solo; 5Vou6DoDmjfe0cw9qGwBsc; Do Lado Do Avesso Cássia Eller SOLO Deluxe Edition; 1c2JLlmYp2BZhWp7HAY1cA; Cássia Eller; 10naVTwNjE50daQVrN0bXh; 2012-01-01; 313106; 14; 0.815; 0.418; 0.384; 0; 0.649; -8.561; 0.033; 156.388; 4; 
Youve Changed Show Luz Do Solo; 4BkABL1WAOLlay9v0It7Sw; Do Lado Do Avesso Cássia Eller SOLO Deluxe Edition; 1c2JLlmYp2BZhWp7HAY1cA; Cássia Eller; 10naVTwNjE50daQVrN0bXh; 2012-01-01; 315600; 9; 0.941; 0.415; 0.118; 1.29e-05; 0.692; -12.98; 0.042; 166.844; 3; 
I Aint Got Nothing But The Blues Show Luz Do Solo; 1yRcSySpmHcI9WEYPIh1Yc; Do Lado Do Avesso Cássia Eller SOLO Deluxe Edition; 1c2JLlmYp2BZhWp7HAY1cA; Cássia Eller; 10naVTwNjE50daQVrN0bXh; 2012-01-01; 387800; 10; 0.916; 0.556; 0.197; 0; 0.691; -12.395; 0.107; 130.734; 3; 
Diamante Verdadeiro Show Luz Do Solo; 1NsmgMBlh1vBOEziDCU4Ac; Do Lado Do Avesso Cássia Eller SOLO Deluxe Edition; 1c2JLlmYp2BZhWp7HAY1cA; Cássia Eller; 10naVTwNjE50daQVrN0bXh; 2012-01-01; 142360; 14; 0.935; 0.624; 0.323; 0; 0.734; -9.441; 0.107; 107.83; 4; 
Eleanor Rigby Show Luz Do Solo; 5xlEIMFGXiibSdMZsOqLEl; Do Lado Do Avesso Cássia Eller SOLO Deluxe Edition; 1c2JLlmYp2BZhWp7HAY1cA; Cássia Eller; 10naVTwNjE50daQVrN0bXh; 2012-01-01; 215533; 10; 0.832; 0.813; 0.326; 0; 0.577; -9.436; 0.131; 119.844; 4; 
Flor Do Sol Bonus Track; 4vezMmAndXw7Jxl9N55Hab; Do Lado Do Avesso Cássia Eller SOLO Deluxe Edition; 1c2JLlmYp2BZhWp7HAY1cA; Cássia Eller; 10naVTwNjE50daQVrN0bXh; 2012-01-01; 166880; 9; 0.709; 0.461; 0.426; 3.76e-05; 0.348; -11.47; 0.0311; 102.601; 4; 
All Star; 0dZIvjoBntEEXM5b0XOhzo; Relicário; 6BSVW9EAxt17CGavx2LN5B; Cássia Eller; 10naVTwNjE50daQVrN0bXh; 2012-01-01; 198973; 32; 0.187; 0.203; 0.461; 0; 0.191; -5.881; 0.0302; 81.018; 4; 
Meu Mundo Ficaria Completo Com Você; 6cuAR9YmeO3njLq85Hem2M; Relicário; 6BSVW9EAxt17CGavx2LN5B; Cássia Eller; 10naVTwNjE50daQVrN0bXh; 2012-01-01; 249292; 17; 0.689; 0.701; 0.87; 0; 0.0969; -5.546; 0.0664; 167.992; 4; 
O Segundo Sol; 23eFCCUP30DbekkZL1SoXf; Relicário; 6BSVW9EAxt17CGavx2LN5B; Cássia Eller; 10naVTwNjE50daQVrN0bXh; 2012-01-01; 251448; 20; 0.216; 0.585; 0.716; 0; 0.195; -5.56; 0.0311; 145.855; 4; 
Luz Dos Olhos Ao Vivo; 1dOUtbUNw4KTwSNCKqND9x; Relicário; 6BSVW9EAxt17CGavx2LN5B; Cássia Eller; 10naVTwNjE50daQVrN0bXh; 2012-01-01; 249941; 20; 0.628; 0.497; 0.766; 3.88e-06; 0.797; -7.515; 0.0401; 97.015; 4; 
Relicário Acústico Ao Vivo; 5CrySeVisqQCwAO0781z0P; Relicário; 6BSVW9EAxt17CGavx2LN5B; Cássia Eller; 10naVTwNjE50daQVrN0bXh; 2012-01-01; 227577; 28; 0.47; 0.31; 0.645; 0; 0.831; -5.955; 0.0316; 168.682; 4; 
No Recreio; 4e5YZxW0bz0rjbdBzmCUHq; Relicário; 6BSVW9EAxt17CGavx2LN5B; Cássia Eller; 10naVTwNjE50daQVrN0bXh; 2012-01-01; 222779; 21; 0.2; 0.482; 0.948; 0; 0.141; -5.121; 0.0655; 110.141; 4; 
Baby Love; 5SOEKYnIJcCghm03Bn3viW; Relicário; 6BSVW9EAxt17CGavx2LN5B; Cássia Eller; 10naVTwNjE50daQVrN0bXh; 2012-01-01; 211447; 13; 0.129; 0.529; 0.632; 0.00158; 0.0463; -4.39; 0.0382; 112.351; 4; 
As Coisas Tão Mais Lindas; 43BNqQr3bEstHOKcaZKHx8; Relicário; 6BSVW9EAxt17CGavx2LN5B; Cássia Eller; 10naVTwNjE50daQVrN0bXh; 2012-01-01; 217908; 20; 0.21; 0.333; 0.587; 0; 0.0774; -6.983; 0.0286; 91.176; 4; 
ECT; 1g7E59pEQb92RMffSVgNDd; Relicário; 6BSVW9EAxt17CGavx2LN5B; Cássia Eller; 10naVTwNjE50daQVrN0bXh; 2012-01-01; 221250; 15; 0.362; 0.837; 0.672; 0; 0.291; -8.091; 0.0319; 120.155; 4; 
Infernal; 6MoDWInjyhBYqnQLRdKu4n; Relicário; 6BSVW9EAxt17CGavx2LN5B; Cássia Eller; 10naVTwNjE50daQVrN0bXh; 2012-01-01; 196404; 12; 0.0486; 0.68; 0.831; 0.0524; 0.364; -4.613; 0.0431; 108.013; 4; 
Um Tiro No Coração; 2CeD59RsLFHwckOSF2PMM7; Relicário; 6BSVW9EAxt17CGavx2LN5B; Cássia Eller; 10naVTwNjE50daQVrN0bXh; 2012-01-01; 240268; 33; 0.343; 0.402; 0.813; 0.000334; 0.111; -6.496; 0.0364; 131.333; 4; 
Nenhum Roberto; 55bkQ6eDy84Rg0cvB7t1sK; Relicário; 6BSVW9EAxt17CGavx2LN5B; Cássia Eller; 10naVTwNjE50daQVrN0bXh; 2012-01-01; 200757; 12; 0.026; 0.541; 0.821; 2.23e-06; 0.0819; -5.145; 0.0783; 101.953; 4; 
As Coisas Tão Mais Lindas Acústico Ao Vivo; 5FgN30HdgbB2OvfKM4ATJJ; Relicário; 6BSVW9EAxt17CGavx2LN5B; Cássia Eller; 10naVTwNjE50daQVrN0bXh; 2012-01-01; 179455; 42; 0.906; 0.303; 0.577; 0; 0.0935; -8.366; 0.0284; 89.856; 4; 
1º de Julho Ao Vivo; 2Ozd50NQcQOZJ1ahVDVKjo; Cassia Eller Ao Vivo no Rock in Rio; 7kwgTcSyouDSOZprdGOlCA; Cássia Eller; 10naVTwNjE50daQVrN0bXh; 2011-12-06; 318533; 18; 0.101; 0.218; 0.819; 0.00514; 0.902; -7.127; 0.0915; 160.973; 4; 
Partido Alto Ao Vivo; 2j4CFKNzeApOJs53nJCClf; Cassia Eller Ao Vivo no Rock in Rio; 7kwgTcSyouDSOZprdGOlCA; Cássia Eller; 10naVTwNjE50daQVrN0bXh; 2011-12-06; 208360; 20; 0.166; 0.475; 0.931; 0; 0.975; -6.962; 0.176; 144.953; 4; 
Pra Galera Ao Vivo; 6Pxu4xO52QQy1P2iYtwOYI; Cassia Eller Ao Vivo no Rock in Rio; 7kwgTcSyouDSOZprdGOlCA; Cássia Eller; 10naVTwNjE50daQVrN0bXh; 2011-12-06; 41066; 12; 0.392; 0.381; 0.886; 0.00146; 0.815; -7.746; 0.202; 80.155; 3; 
ECT Ao Vivo; 57dZ0ifdFiJymv1sT3pCxF; Cassia Eller Ao Vivo no Rock in Rio; 7kwgTcSyouDSOZprdGOlCA; Cássia Eller; 10naVTwNjE50daQVrN0bXh; 2011-12-06; 207186; 18; 0.212; 0.388; 0.882; 1.38e-06; 0.696; -7.109; 0.156; 142.211; 4; 
Obrigado Por Ter Se Mandado Ao Vivo; 770kSYdUlk63wuIBoqYG6p; Cassia Eller Ao Vivo no Rock in Rio; 7kwgTcSyouDSOZprdGOlCA; Cássia Eller; 10naVTwNjE50daQVrN0bXh; 2011-12-06; 185333; 14; 0.0798; 0.546; 0.921; 5.71e-05; 0.983; -6.657; 0.122; 123.601; 4; 
O Segundo Sol Ao Vivo; 61fCBogS930LsvS0itm2FD; Cassia Eller Ao Vivo no Rock in Rio; 7kwgTcSyouDSOZprdGOlCA; Cássia Eller; 10naVTwNjE50daQVrN0bXh; 2011-12-06; 277920; 28; 0.113; 0.221; 0.699; 2.9e-05; 0.947; -7.508; 0.047; 69.739; 4; 
Faça o Que Quiser Fazer feat Fabão Ao Vivo; 2YDCj7uKxvi3smjoZ3EGPU; Cassia Eller Ao Vivo no Rock in Rio; 7kwgTcSyouDSOZprdGOlCA; Cássia Eller; 10naVTwNjE50daQVrN0bXh; 2011-12-06; 254226; 13; 0.125; 0.31; 0.895; 5.79e-06; 0.943; -7.588; 0.269; 134.746; 4; 
Infernal Ao Vivo; 78peHkSaxvTHBgReaLlDrj; Cassia Eller Ao Vivo no Rock in Rio; 7kwgTcSyouDSOZprdGOlCA; Cássia Eller; 10naVTwNjE50daQVrN0bXh; 2011-12-06; 187706; 13; 0.139; 0.496; 0.96; 0.00265; 0.703; -5.787; 0.0918; 118.562; 4; 
Malandragem Ao Vivo; 59jpr7XSX80K55DnAoxyZh; Cassia Eller Ao Vivo no Rock in Rio; 7kwgTcSyouDSOZprdGOlCA; Cássia Eller; 10naVTwNjE50daQVrN0bXh; 2011-12-06; 242093; 31; 0.251; 0.312; 0.747; 1.72e-05; 0.518; -5.991; 0.0553; 140.771; 4; 
Coroné Antonio Bento Kø feat Márcio Mello O Vivo; 3PuiLiL6n5SRV43sp3obCS; Cassia Eller Ao Vivo no Rock in Rio; 7kwgTcSyouDSOZprdGOlCA; Cássia Eller; 10naVTwNjE50daQVrN0bXh; 2011-12-06; 248053; 16; 0.123; 0.406; 0.953; 0; 0.611; -5.396; 0.226; 129.503; 4; 
Come Together Corpo de Lama feat Nação Zumbi O Vivo; 1B2u2KYAvbhxezekeTXz6J; Cassia Eller Ao Vivo no Rock in Rio; 7kwgTcSyouDSOZprdGOlCA; Cássia Eller; 10naVTwNjE50daQVrN0bXh; 2011-12-06; 263680; 17; 0.0576; 0.355; 0.941; 9.64e-06; 0.238; -5.971; 0.103; 94.095; 4; 
Quando a Maré Encher feat Nação Zumbi Ao Vivo; 0GTanPoRurLHky7Kg0Ih3X; Cassia Eller Ao Vivo no Rock in Rio; 7kwgTcSyouDSOZprdGOlCA; Cássia Eller; 10naVTwNjE50daQVrN0bXh; 2011-12-06; 232373; 16; 0.0217; 0.284; 0.977; 0.000709; 0.958; -4.464; 0.0833; 79.162; 4; 
Smells Like Teen Spirit Ao Vivo; 203SU1FEE6MYNUQIjj9vI5; Cassia Eller Ao Vivo no Rock in Rio; 7kwgTcSyouDSOZprdGOlCA; Cássia Eller; 10naVTwNjE50daQVrN0bXh; 2011-12-06; 297106; 20; 0.00283; 0.339; 0.973; 0.00189; 0.974; -5.35; 0.173; 126.075; 4; 
Malandragem Ao Vivo; 3u8yJTTc5jyzTH6LvG54Ry; Cássia Eller Sem Limite; 2Bx09VUG8jP3SORQxx0qOX; Cássia Eller; 10naVTwNjE50daQVrN0bXh; 2007-01-08; 239346; 26; 0.145; 0.722; 0.884; 1.24e-06; 0.981; -6.331; 0.0455; 135.233; 4; 
All Star; 5NZwXKTZXWZwZYC9TkIwCS; Cássia Eller Sem Limite; 2Bx09VUG8jP3SORQxx0qOX; Cássia Eller; 10naVTwNjE50daQVrN0bXh; 2007-01-08; 199240; 15; 0.502; 0.228; 0.396; 0; 0.166; -8.353; 0.031; 80.072; 4; 
ECT; 37cbelx8gaP6MX59ALVPph; Cássia Eller Sem Limite; 2Bx09VUG8jP3SORQxx0qOX; Cássia Eller; 10naVTwNjE50daQVrN0bXh; 2007-01-08; 225933; 13; 0.274; 0.843; 0.678; 0; 0.242; -7.777; 0.0308; 120.168; 4; 
Gatas Extraordinárias; 0nsUjrrpbl7Sq7Of2svics; Cássia Eller Sem Limite; 2Bx09VUG8jP3SORQxx0qOX; Cássia Eller; 10naVTwNjE50daQVrN0bXh; 2007-01-08; 211400; 17; 0.651; 0.854; 0.54; 0; 0.168; -7.866; 0.145; 107.2; 4; 
Nós Ao Vivo; 7oFzLKnJBajn8ajIxW00fu; Cássia Eller Sem Limite; 2Bx09VUG8jP3SORQxx0qOX; Cássia Eller; 10naVTwNjE50daQVrN0bXh; 2007-01-08; 193186; 11; 0.836; 0.503; 0.551; 0; 0.95; -8.493; 0.0404; 100.39; 3; 
1º De Julho; 5Jwn8Q1rCvmfxmp6L1TvTO; Cássia Eller Sem Limite; 2Bx09VUG8jP3SORQxx0qOX; Cássia Eller; 10naVTwNjE50daQVrN0bXh; 2007-01-08; 271640; 12; 0.135; 0.645; 0.727; 1.38e-06; 0.0958; -7.493; 0.0523; 91.472; 4; 
Relicário Ao Vivo; 2Uvf1R1WCbEGnms7CqzHs0; Cássia Eller Sem Limite; 2Bx09VUG8jP3SORQxx0qOX; Cássia Eller; 10naVTwNjE50daQVrN0bXh; 2007-01-08; 231773; 14; 0.504; 0.33; 0.601; 0; 0.984; -7.428; 0.0339; 167.29; 4; 
Admirável Gado Novo; 2ssYNVScd0BIrNxe25kwed; Cássia Eller Sem Limite; 2Bx09VUG8jP3SORQxx0qOX; Cássia Eller; 10naVTwNjE50daQVrN0bXh; 2007-01-08; 274000; 13; 0.215; 0.573; 0.754; 0; 0.0592; -6.689; 0.0427; 86.003; 4; 
Geração CocaCola Ao Vivo; 2eIcMcgaBnXhFp1QThWzgX; Cássia Eller Sem Limite; 2Bx09VUG8jP3SORQxx0qOX; Cássia Eller; 10naVTwNjE50daQVrN0bXh; 2007-01-08; 132066; 9; 0.148; 0.58; 0.985; 0; 0.975; -1.087; 0.213; 102.436; 4; 
Palavras Ao Vento; 5yPQLXS1s3FDSM1b873DDw; Cássia Eller Sem Limite; 2Bx09VUG8jP3SORQxx0qOX; Cássia Eller; 10naVTwNjE50daQVrN0bXh; 2007-01-08; 212066; 32; 0.38; 0.55; 0.33; 0; 0.107; -8.559; 0.0289; 146.007; 4; 
No Recreio; 4Kou5YPfotiYF7iWAjF5IU; Cássia Eller Sem Limite; 2Bx09VUG8jP3SORQxx0qOX; Cássia Eller; 10naVTwNjE50daQVrN0bXh; 2007-01-08; 223973; 16; 0.179; 0.558; 0.947; 0; 0.107; -4.424; 0.058; 110.078; 4; 
Lanterna Dos Afogados; 4keZ5ckCAs7vqO7njBvNnR; Cássia Eller Sem Limite; 2Bx09VUG8jP3SORQxx0qOX; Cássia Eller; 10naVTwNjE50daQVrN0bXh; 2007-01-08; 203026; 15; 0.162; 0.696; 0.665; 0; 0.0507; -6.586; 0.0403; 112.43; 4; 
Todo Amor Que Houver Nessa Vida Ao Vivo; 7KIwY8PWJfkuc0q4LbII0E; Cássia Eller Sem Limite; 2Bx09VUG8jP3SORQxx0qOX; Cássia Eller; 10naVTwNjE50daQVrN0bXh; 2007-01-08; 228466; 10; 0.00475; 0.454; 0.52; 6.82e-05; 0.173; -7.172; 0.0416; 111.017; 3; 
Pro Dia Nascer Feliz; 7FjGgjFvZ4dW0jarKfqVHR; Cássia Eller Sem Limite; 2Bx09VUG8jP3SORQxx0qOX; Cássia Eller; 10naVTwNjE50daQVrN0bXh; 2007-01-08; 226093; 11; 0.000676; 0.407; 0.835; 0.18; 0.129; -7.022; 0.0481; 163.507; 4; 
Coroné Antonio Bento; 23n4XOWdtOBCflIMEcJBqb; Cássia Eller Sem Limite; 2Bx09VUG8jP3SORQxx0qOX; Cássia Eller; 10naVTwNjE50daQVrN0bXh; 2007-01-08; 200853; 9; 0.107; 0.808; 0.774; 0.000208; 0.0448; -8.102; 0.0661; 95.086; 4; 
O Segundo Sol; 0ig6hQw1bPh3Y2W4IHNbi6; Cássia Eller Sem Limite; 2Bx09VUG8jP3SORQxx0qOX; Cássia Eller; 10naVTwNjE50daQVrN0bXh; 2007-01-08; 252040; 22; 0.232; 0.591; 0.736; 0; 0.205; -4.735; 0.0296; 145.917; 4; 
Luz Del Fuego Ao Vivo; 3Eqp56yqBrhXBXSh1KlbxP; Cássia Eller Sem Limite; 2Bx09VUG8jP3SORQxx0qOX; Cássia Eller; 10naVTwNjE50daQVrN0bXh; 2007-01-08; 205466; 9; 0.131; 0.684; 0.907; 4.98e-05; 0.531; -4.459; 0.0435; 142.527; 4; 
Preciso Dizer Que Te Amo; 3CdpN1TvPFzQ5yt9xpu7wx; Cássia Eller Sem Limite; 2Bx09VUG8jP3SORQxx0qOX; Cássia Eller; 10naVTwNjE50daQVrN0bXh; 2007-01-08; 237800; 13; 0.719; 0.551; 0.331; 0.000431; 0.112; -11.336; 0.0539; 106.891; 4; 
Meu Mundo Ficaria Completo Com Você; 5gZUoiD9LubkgAxlSqD1N8; Cássia Eller Sem Limite; 2Bx09VUG8jP3SORQxx0qOX; Cássia Eller; 10naVTwNjE50daQVrN0bXh; 2007-01-08; 250000; 13; 0.679; 0.724; 0.842; 0; 0.0919; -5.061; 0.0701; 167.94; 4; 
Vida Bandida Ao Vivo; 4ycUygqRm3BtUZ4RfvBwQS; Cássia Eller Sem Limite; 2Bx09VUG8jP3SORQxx0qOX; Cássia Eller; 10naVTwNjE50daQVrN0bXh; 2007-01-08; 191466; 8; 0.00914; 0.596; 0.976; 0.00224; 0.933; -4.811; 0.0875; 128.645; 4; 
Luz Dos Olhos Ao Vivo; 1Heja09xHyGTFRp7zgKJb4; Cássia Eller Sem Limite; 2Bx09VUG8jP3SORQxx0qOX; Cássia Eller; 10naVTwNjE50daQVrN0bXh; 2007-01-08; 248400; 17; 0.676; 0.513; 0.707; 0; 0.638; -7.979; 0.0357; 97.116; 4; 
Na Cadência Do Samba; 2HgAFjp3OI5rPNoHlpKXRD; Cássia Eller Sem Limite; 2Bx09VUG8jP3SORQxx0qOX; Cássia Eller; 10naVTwNjE50daQVrN0bXh; 2007-01-08; 195733; 9; 0.0756; 0.799; 0.3; 0; 0.0694; -8.543; 0.0372; 117.408; 4; 
Não Deixe O Samba Morrer; 5ynLOjSg461qA5nKVfh0eP; Cássia Eller Sem Limite; 2Bx09VUG8jP3SORQxx0qOX; Cássia Eller; 10naVTwNjE50daQVrN0bXh; 2007-01-08; 267000; 15; 0.419; 0.353; 0.849; 0; 0.498; -5.169; 0.312; 166.072; 4; 
Vila Do Sossego; 1LzsdsjgliRBT70dvmPqic; Cássia Eller Sem Limite; 2Bx09VUG8jP3SORQxx0qOX; Cássia Eller; 10naVTwNjE50daQVrN0bXh; 2007-01-08; 214440; 9; 0.274; 0.299; 0.554; 0; 0.132; -7.947; 0.0343; 131.837; 3; 
Juventude Transviada Ao Vivo; 4qsI624tWmel2BTBytdNGC; Cássia Eller Sem Limite; 2Bx09VUG8jP3SORQxx0qOX; Cássia Eller; 10naVTwNjE50daQVrN0bXh; 2007-01-08; 278933; 9; 0.589; 0.502; 0.738; 0; 0.455; -6.888; 0.0805; 116.976; 4; 
Metro Linha 743; 5pjY0FHE9kVLyGBXr0DeO0; Cássia Eller Sem Limite; 2Bx09VUG8jP3SORQxx0qOX; Cássia Eller; 10naVTwNjE50daQVrN0bXh; 2007-01-08; 173600; 7; 0.0907; 0.738; 0.569; 0; 0.156; -8.701; 0.296; 170.239; 3; 
A Cuca Te Pega; 7kyuHEjx2VSf5S5MpodjjU; Cássia Eller Sem Limite; 2Bx09VUG8jP3SORQxx0qOX; Cássia Eller; 10naVTwNjE50daQVrN0bXh; 2007-01-08; 201920; 27; 0.037; 0.578; 0.731; 0.000125; 0.152; -7.589; 0.143; 176.162; 3; 
Get Back; 3x0lBkVjJiSro34jtjuZN7; Dez De Dezembro; 7iVXvoQpYBMCpsRy717ZS6; Cássia Eller; 10naVTwNjE50daQVrN0bXh; 2002-04-01; 174266; 10; 0.32; 0.613; 0.642; 0.00085; 0.254; -8.158; 0.269; 106.652; 4; 
No Recreio; 3SaAMvzvkrShtNRzxWOuP2; Dez De Dezembro; 7iVXvoQpYBMCpsRy717ZS6; Cássia Eller; 10naVTwNjE50daQVrN0bXh; 2002-04-01; 224600; 11; 0.126; 0.44; 0.948; 0; 0.0853; -5.27; 0.0817; 110.127; 4; 
All Star; 0m4LzAhIEHNqNtk4vtlvzQ; Dez De Dezembro; 7iVXvoQpYBMCpsRy717ZS6; Cássia Eller; 10naVTwNjE50daQVrN0bXh; 2002-04-01; 200493; 35; 0.483; 0.103; 0.447; 0; 0.169; -7.08; 0.0342; 166.845; 4; 
Eu Sou Neguinha Citação Rap Incidental; 6PshUWbwVHzkKEmOWEXoJu; Dez De Dezembro; 7iVXvoQpYBMCpsRy717ZS6; Cássia Eller; 10naVTwNjE50daQVrN0bXh; 2002-04-01; 266333; 7; 0.0383; 0.646; 0.587; 0; 0.12; -5.741; 0.0686; 139.49; 4; 
Nada Vai Mudar Isso; 0EJV4NmEk6Z5GXbwebVgvj; Dez De Dezembro; 7iVXvoQpYBMCpsRy717ZS6; Cássia Eller; 10naVTwNjE50daQVrN0bXh; 2002-04-01; 224866; 7; 0.355; 0.302; 0.718; 7.58e-05; 0.209; -4.908; 0.0417; 115.782; 4; 
Julia; 2hNVjMf0R1cO6siq9OqQ5p; Dez De Dezembro; 7iVXvoQpYBMCpsRy717ZS6; Cássia Eller; 10naVTwNjE50daQVrN0bXh; 2002-04-01; 171640; 2; 0.146; 0.167; 0.39; 7.43e-05; 0.12; -6.697; 0.0303; 150.461; 4; 
Nenhum Roberto; 1Uq7hCLCsMj7R3WeRUIasQ; Dez De Dezembro; 7iVXvoQpYBMCpsRy717ZS6; Cássia Eller; 10naVTwNjE50daQVrN0bXh; 2002-04-01; 202866; 2; 0.0226; 0.491; 0.826; 0; 0.0719; -4.629; 0.0715; 101.781; 4; 
Little Wing; 5Z9DfvE4qvBxd1CC9ppv4o; Dez De Dezembro; 7iVXvoQpYBMCpsRy717ZS6; Cássia Eller; 10naVTwNjE50daQVrN0bXh; 2002-04-01; 219226; 2; 0.707; 0.274; 0.475; 0; 0.279; -6.787; 0.0277; 94.041; 4; 
Vila Do Sossego; 2OlaMQtd8rRxmet45NrRJs; Dez De Dezembro; 7iVXvoQpYBMCpsRy717ZS6; Cássia Eller; 10naVTwNjE50daQVrN0bXh; 2002-04-01; 215733; 6; 0.333; 0.276; 0.596; 0; 0.105; -6.601; 0.0345; 131.736; 3; 
Só Se For À Dois; 1UlXUYkPAKg28DLJaL7Xzh; Dez De Dezembro; 7iVXvoQpYBMCpsRy717ZS6; Cássia Eller; 10naVTwNjE50daQVrN0bXh; 2002-04-01; 223533; 4; 0.816; 0.459; 0.427; 4.46e-05; 0.125; -8.101; 0.0325; 112.232; 4; 
Get Back; 3mLM2pZTQbU5sDz566ozPa; Dez De Dezembro; 6qEXdPlvYd3QzuWvSjfevd; Cássia Eller; 10naVTwNjE50daQVrN0bXh; 2002-01-01; 173933; 14; 0.266; 0.639; 0.632; 0.0131; 0.27; -9.98; 0.133; 106.317; 4; 
No Recreio; 5Vy2OdrMEeYOqfLXxiu9PS; Dez De Dezembro; 6qEXdPlvYd3QzuWvSjfevd; Cássia Eller; 10naVTwNjE50daQVrN0bXh; 2002-01-01; 223186; 33; 0.14; 0.566; 0.927; 0; 0.117; -5.923; 0.0509; 110.131; 4; 
All Star; 2rHIvPFa91dJ7ZbcqtMtUs; Dez De Dezembro; 6qEXdPlvYd3QzuWvSjfevd; Cássia Eller; 10naVTwNjE50daQVrN0bXh; 2002-01-01; 199173; 46; 0.537; 0.19; 0.352; 0; 0.165; -10.434; 0.0308; 49.286; 5; 
Eu Sou Neguinha Citação Rap Incidental Medley; 3TMcN8WPFI0ctKXtyv9hRq; Dez De Dezembro; 6qEXdPlvYd3QzuWvSjfevd; Cássia Eller; 10naVTwNjE50daQVrN0bXh; 2002-01-01; 266466; 19; 0.0594; 0.704; 0.49; 3.56e-05; 0.0881; -6.944; 0.077; 139.385; 4; 
Nada Vai Mudar Isso; 4kZiS7LgRrHzyXYAnTbwk9; Dez De Dezembro; 6qEXdPlvYd3QzuWvSjfevd; Cássia Eller; 10naVTwNjE50daQVrN0bXh; 2002-01-01; 224653; 24; 0.393; 0.262; 0.656; 0.000183; 0.247; -6.617; 0.0725; 58.581; 4; 
Fiz O Que Pude Citação Chororô; 1FZTxM1fUPDWPerEcFGU1t; Dez De Dezembro; 6qEXdPlvYd3QzuWvSjfevd; Cássia Eller; 10naVTwNjE50daQVrN0bXh; 2002-01-01; 207973; 14; 0.192; 0.65; 0.855; 0; 0.0613; -6.06; 0.0707; 103.884; 4; 
Julia; 2ef6f97xYZ6EOZgu07IgcM; Dez De Dezembro; 6qEXdPlvYd3QzuWvSjfevd; Cássia Eller; 10naVTwNjE50daQVrN0bXh; 2002-01-01; 169626; 13; 0.135; 0.211; 0.312; 7.7e-06; 0.187; -10.13; 0.0293; 149.959; 4; 
Nenhum Roberto; 7a7oHLy8o9AA5CfTuzRd0P; Dez De Dezembro; 6qEXdPlvYd3QzuWvSjfevd; Cássia Eller; 10naVTwNjE50daQVrN0bXh; 2002-01-01; 202826; 13; 0.0325; 0.609; 0.809; 2.37e-06; 0.0661; -5.219; 0.09; 101.905; 4; 
Little Wing; 5iH5fpH9l7MysXOUzLQgRG; Dez De Dezembro; 6qEXdPlvYd3QzuWvSjfevd; Cássia Eller; 10naVTwNjE50daQVrN0bXh; 2002-01-01; 218986; 13; 0.751; 0.278; 0.369; 0; 0.259; -10.216; 0.0279; 95.244; 3; 
Vila Do Sossego; 1DF2bivv2aae0M5DyMg2s6; Dez De Dezembro; 6qEXdPlvYd3QzuWvSjfevd; Cássia Eller; 10naVTwNjE50daQVrN0bXh; 2002-01-01; 214200; 17; 0.291; 0.295; 0.531; 0; 0.134; -9.181; 0.034; 131.751; 3; 
Só Se For À Dois; 1wVI3dQ8dxADawORpS09d3; Dez De Dezembro; 6qEXdPlvYd3QzuWvSjfevd; Cássia Eller; 10naVTwNjE50daQVrN0bXh; 2002-01-01; 223413; 16; 0.822; 0.479; 0.346; 2.74e-05; 0.107; -11.459; 0.0357; 112.219; 4; 
Non Je Ne Regrette Rien Ao Vivo; 3aGiotg6rCDApeVPz7ASAI; Acústico Ao Vivo; 7mgNhvsT5RpvIoq8q2DHFI; Cássia Eller; 10naVTwNjE50daQVrN0bXh; 2001-01-15; 172332; 40; 0.339; 0.348; 0.393; 0; 0.947; -11.108; 0.0392; 108.448; 3; 
